home,away,result,year
cruzeiro,flamengo,0.0,2004
vasco,santos,1.0,2004
botafogo,atléticopr,2.0,2004
sãocaetano,atléticomg,2.0,2004
coritiba,criciúma,0.0,2004
palmeiras,fluminense,0.0,2004
internacional,figueirense,0.0,2004
juventude,cruzeiro,0.0,2004
flamengo,grêmio,0.0,2004
corinthians,pontepreta,0.0,2004
criciúma,vasco,0.0,2004
atléticomg,palmeiras,1.0,2004
fluminense,paysandu,2.0,2004
goiás,botafogo,0.0,2004
guarani,coritiba,2.0,2004
vitória,sãocaetano,1.0,2004
santos,paraná,0.0,2004
atléticopr,sãopaulo,0.0,2004
grêmio,juventude,1.0,2004
figueirense,atléticopr,2.0,2004
sãocaetano,guarani,0.0,2004
cruzeiro,goiás,1.0,2004
palmeiras,internacional,0.0,2004
paraná,vitória,0.0,2004
botafogo,santos,0.0,2004
paysandu,corinthians,0.0,2004
pontepreta,flamengo,0.0,2004
coritiba,fluminense,0.0,2004
vasco,atléticomg,0.0,2004
sãopaulo,criciúma,0.0,2004
flamengo,paraná,0.0,2004
corinthians,grêmio,2.0,2004
santos,figueirense,0.0,2004
fluminense,sãopaulo,0.0,2004
guarani,vasco,2.0,2004
criciúma,cruzeiro,1.0,2004
internacional,coritiba,2.0,2004
atléticopr,paysandu,0.0,2004
goiás,pontepreta,0.0,2004
juventude,sãocaetano,2.0,2004
vitória,palmeiras,2.0,2004
atléticomg,botafogo,2.0,2004
botafogo,criciúma,2.0,2004
paraná,juventude,1.0,2004
sãopaulo,guarani,2.0,2004
grêmio,goiás,2.0,2004
paysandu,internacional,0.0,2004
sãocaetano,flamengo,1.0,2004
palmeiras,corinthians,1.0,2004
vasco,fluminense,2.0,2004
coritiba,atléticopr,1.0,2004
figueirense,vitória,0.0,2004
pontepreta,atléticomg,2.0,2004
cruzeiro,santos,2.0,2004
fluminense,internacional,0.0,2004
sãopaulo,coritiba,1.0,2004
cruzeiro,paraná,1.0,2004
figueirense,goiás,0.0,2004
criciúma,sãocaetano,1.0,2004
corinthians,atléticomg,0.0,2004
pontepreta,palmeiras,2.0,2004
juventude,santos,1.0,2004
flamengo,vitória,0.0,2004
atléticopr,guarani,0.0,2004
paysandu,botafogo,0.0,2004
grêmio,vasco,1.0,2004
vasco,paysandu,1.0,2004
palmeiras,cruzeiro,1.0,2004
paraná,sãopaulo,1.0,2004
atléticomg,juventude,2.0,2004
goiás,criciúma,0.0,2004
sãocaetano,figueirense,0.0,2004
santos,atléticopr,2.0,2004
internacional,flamengo,2.0,2004
guarani,corinthians,1.0,2004
vitória,fluminense,1.0,2004
botafogo,grêmio,0.0,2004
coritiba,pontepreta,0.0,2004
sãopaulo,cruzeiro,2.0,2004
vasco,sãocaetano,1.0,2004
guarani,juventude,0.0,2004
goiás,internacional,0.0,2004
fluminense,flamengo,0.0,2004
palmeiras,santos,1.0,2004
figueirense,botafogo,0.0,2004
atléticopr,corinthians,0.0,2004
pontepreta,paraná,1.0,2004
vitória,criciúma,0.0,2004
grêmio,paysandu,2.0,2004
atléticomg,coritiba,0.0,2004
sãocaetano,grêmio,0.0,2004
paraná,guarani,2.0,2004
santos,atléticomg,0.0,2004
criciúma,fluminense,1.0,2004
flamengo,goiás,0.0,2004
corinthians,sãopaulo,2.0,2004
internacional,vitória,0.0,2004
botafogo,vasco,2.0,2004
juventude,pontepreta,1.0,2004
paysandu,figueirense,0.0,2004
cruzeiro,atléticopr,1.0,2004
coritiba,palmeiras,2.0,2004
figueirense,pontepreta,1.0,2004
paysandu,cruzeiro,0.0,2004
atléticomg,internacional,2.0,2004
sãocaetano,coritiba,0.0,2004
guarani,fluminense,2.0,2004
grêmio,sãopaulo,0.0,2004
vasco,palmeiras,1.0,2004
atléticopr,flamengo,0.0,2004
corinthians,goiás,0.0,2004
juventude,criciúma,0.0,2004
botafogo,paraná,0.0,2004
santos,vitória,0.0,2004
sãopaulo,paysandu,0.0,2004
coritiba,grêmio,0.0,2004
fluminense,atléticomg,2.0,2004
cruzeiro,figueirense,2.0,2004
palmeiras,sãocaetano,0.0,2004
paraná,vasco,0.0,2004
criciúma,guarani,2.0,2004
vitória,atléticopr,1.0,2004
goiás,juventude,1.0,2004
internacional,santos,0.0,2004
pontepreta,botafogo,2.0,2004
flamengo,corinthians,2.0,2004
vasco,internacional,0.0,2004
sãopaulo,palmeiras,0.0,2004
fluminense,botafogo,1.0,2004
atléticopr,atléticomg,0.0,2004
sãocaetano,goiás,0.0,2004
figueirense,flamengo,0.0,2004
vitória,paysandu,0.0,2004
cruzeiro,pontepreta,0.0,2004
guarani,santos,1.0,2004
grêmio,criciúma,0.0,2004
paraná,coritiba,0.0,2004
corinthians,juventude,1.0,2004
coritiba,cruzeiro,2.0,2004
vasco,figueirense,0.0,2004
criciúma,internacional,0.0,2004
goiás,vitória,0.0,2004
grêmio,fluminense,1.0,2004
pontepreta,sãopaulo,1.0,2004
santos,corinthians,2.0,2004
atléticomg,guarani,0.0,2004
palmeiras,paraná,2.0,2004
paysandu,flamengo,2.0,2004
juventude,atléticopr,2.0,2004
botafogo,sãocaetano,2.0,2004
corinthians,coritiba,2.0,2004
figueirense,grêmio,0.0,2004
vitória,vasco,0.0,2004
fluminense,goiás,1.0,2004
santos,pontepreta,0.0,2004
atléticomg,sãopaulo,1.0,2004
internacional,botafogo,0.0,2004
sãocaetano,paysandu,0.0,2004
guarani,cruzeiro,0.0,2004
atléticopr,paraná,2.0,2004
flamengo,criciúma,0.0,2004
juventude,palmeiras,1.0,2004
cruzeiro,atléticomg,1.0,2004
grêmio,internacional,1.0,2004
coritiba,juventude,1.0,2004
paysandu,goiás,0.0,2004
botafogo,vitória,2.0,2004
palmeiras,atléticopr,0.0,2004
sãopaulo,santos,0.0,2004
vasco,flamengo,0.0,2004
sãocaetano,fluminense,0.0,2004
criciúma,figueirense,0.0,2004
paraná,corinthians,1.0,2004
guarani,pontepreta,2.0,2004
palmeiras,botafogo,0.0,2004
goiás,atléticopr,0.0,2004
cruzeiro,grêmio,0.0,2004
vitória,atléticomg,0.0,2004
sãopaulo,sãocaetano,2.0,2004
internacional,guarani,1.0,2004
paraná,figueirense,0.0,2004
fluminense,juventude,0.0,2004
pontepreta,paysandu,0.0,2004
coritiba,vasco,1.0,2004
flamengo,santos,2.0,2004
criciúma,corinthians,2.0,2004
sãopaulo,sãocaetano,0.0,2004
santos,fluminense,0.0,2004
guarani,goiás,2.0,2004
paysandu,coritiba,2.0,2004
botafogo,cruzeiro,0.0,2004
juventude,flamengo,0.0,2004
grêmio,palmeiras,1.0,2004
corinthians,vitória,0.0,2004
figueirense,sãopaulo,0.0,2004
atléticopr,internacional,0.0,2004
atléticomg,criciúma,2.0,2004
vasco,pontepreta,2.0,2004
sãocaetano,paraná,0.0,2004
palmeiras,paysandu,0.0,2004
goiás,atléticomg,0.0,2004
flamengo,guarani,0.0,2004
paraná,grêmio,0.0,2004
criciúma,santos,2.0,2004
internacional,corinthians,0.0,2004
fluminense,atléticopr,1.0,2004
cruzeiro,vasco,0.0,2004
coritiba,figueirense,0.0,2004
vitória,juventude,2.0,2004
sãopaulo,botafogo,0.0,2004
pontepreta,sãocaetano,1.0,2004
botafogo,coritiba,0.0,2004
sãocaetano,cruzeiro,0.0,2004
grêmio,pontepreta,0.0,2004
corinthians,fluminense,2.0,2004
vasco,sãopaulo,2.0,2004
santos,goiás,0.0,2004
atléticomg,flamengo,0.0,2004
atléticopr,criciúma,0.0,2004
guarani,vitória,2.0,2004
paysandu,paraná,2.0,2004
figueirense,palmeiras,1.0,2004
juventude,internacional,1.0,2004
fluminense,figueirense,1.0,2004
paraná,atléticomg,0.0,2004
palmeiras,guarani,1.0,2004
vitória,grêmio,0.0,2004
goiás,vasco,0.0,2004
pontepreta,atléticopr,1.0,2004
flamengo,botafogo,2.0,2004
cruzeiro,corinthians,1.0,2004
coritiba,santos,1.0,2004
criciúma,paysandu,0.0,2004
internacional,sãocaetano,0.0,2004
sãopaulo,juventude,0.0,2004
figueirense,atléticomg,0.0,2004
botafogo,guarani,0.0,2004
paraná,goiás,0.0,2004
cruzeiro,fluminense,1.0,2004
sãopaulo,internacional,0.0,2004
paysandu,santos,2.0,2004
palmeiras,flamengo,1.0,2004
pontepreta,criciúma,0.0,2004
sãocaetano,corinthians,0.0,2004
coritiba,vitória,0.0,2004
grêmio,atléticopr,2.0,2004
vasco,juventude,2.0,2004
fluminense,pontepreta,0.0,2004
guarani,figueirense,0.0,2004
criciúma,paraná,1.0,2004
atléticomg,paysandu,2.0,2004
goiás,palmeiras,2.0,2004
corinthians,vasco,0.0,2004
vitória,sãopaulo,1.0,2004
santos,grêmio,0.0,2004
juventude,botafogo,0.0,2004
atléticopr,sãocaetano,0.0,2004
internacional,cruzeiro,0.0,2004
flamengo,coritiba,2.0,2004
grêmio,atléticomg,1.0,2004
paysandu,guarani,0.0,2004
palmeiras,criciúma,0.0,2004
paraná,fluminense,1.0,2004
sãopaulo,flamengo,2.0,2004
sãocaetano,santos,1.0,2004
botafogo,corinthians,1.0,2004
vasco,atléticopr,0.0,2004
coritiba,goiás,0.0,2004
figueirense,juventude,0.0,2004
cruzeiro,vitória,0.0,2004
pontepreta,internacional,1.0,2004
fluminense,palmeiras,2.0,2004
vitória,pontepreta,1.0,2004
criciúma,coritiba,2.0,2004
guarani,grêmio,0.0,2004
goiás,sãopaulo,0.0,2004
atléticomg,sãocaetano,0.0,2004
flamengo,cruzeiro,0.0,2004
corinthians,figueirense,0.0,2004
internacional,paraná,0.0,2004
juventude,paysandu,1.0,2004
atléticopr,botafogo,2.0,2004
santos,vasco,0.0,2004
paraná,goiás,1.0,2005
atléticomg,figueirense,0.0,2005
sãocaetano,palmeiras,2.0,2005
flamengo,cruzeiro,2.0,2005
internacional,botafogo,1.0,2005
fortaleza,coritiba,1.0,2005
fluminense,sãopaulo,0.0,2005
corinthians,juventude,2.0,2005
atléticopr,pontepreta,1.0,2005
brasiliense,vasco,2.0,2005
santos,paysandu,0.0,2005
goiás,sãocaetano,2.0,2005
vasco,fortaleza,2.0,2005
palmeiras,brasiliense,0.0,2005
pontepreta,atléticomg,2.0,2005
sãopaulo,paraná,2.0,2005
cruzeiro,internacional,0.0,2005
juventude,atléticopr,0.0,2005
figueirense,flamengo,1.0,2005
botafogo,corinthians,0.0,2005
coritiba,santos,1.0,2005
paysandu,fluminense,1.0,2005
paraná,juventude,2.0,2005
goiás,figueirense,2.0,2005
pontepreta,paysandu,0.0,2005
santos,atléticopr,0.0,2005
internacional,flamengo,0.0,2005
coritiba,palmeiras,0.0,2005
vasco,botafogo,1.0,2005
corinthians,sãopaulo,1.0,2005
fluminense,cruzeiro,0.0,2005
sãocaetano,fortaleza,0.0,2005
atléticomg,brasiliense,1.0,2005
fortaleza,pontepreta,0.0,2005
botafogo,atléticomg,0.0,2005
sãopaulo,coritiba,0.0,2005
figueirense,internacional,1.0,2005
cruzeiro,goiás,0.0,2005
juventude,vasco,0.0,2005
atléticopr,corinthians,1.0,2005
paysandu,sãocaetano,0.0,2005
palmeiras,paraná,1.0,2005
flamengo,santos,0.0,2005
brasiliense,fluminense,1.0,2005
paraná,pontepreta,2.0,2005
juventude,paysandu,0.0,2005
fortaleza,brasiliense,0.0,2005
fluminense,coritiba,1.0,2005
goiás,botafogo,0.0,2005
santos,atléticomg,0.0,2005
sãocaetano,flamengo,0.0,2005
vasco,sãopaulo,0.0,2005
atléticopr,internacional,1.0,2005
corinthians,figueirense,0.0,2005
cruzeiro,palmeiras,0.0,2005
paysandu,goiás,0.0,2005
sãopaulo,cruzeiro,2.0,2005
figueirense,sãocaetano,0.0,2005
palmeiras,santos,0.0,2005
flamengo,fluminense,2.0,2005
pontepreta,vasco,0.0,2005
atléticomg,corinthians,1.0,2005
brasiliense,paraná,0.0,2005
botafogo,atléticopr,0.0,2005
coritiba,juventude,1.0,2005
internacional,fortaleza,0.0,2005
paraná,fortaleza,0.0,2005
cruzeiro,pontepreta,1.0,2005
sãocaetano,brasiliense,0.0,2005
atléticopr,figueirense,2.0,2005
goiás,palmeiras,0.0,2005
botafogo,juventude,0.0,2005
santos,fluminense,2.0,2005
internacional,atléticomg,2.0,2005
corinthians,flamengo,0.0,2005
vasco,coritiba,2.0,2005
paysandu,sãopaulo,2.0,2005
palmeiras,vasco,0.0,2005
brasiliense,corinthians,1.0,2005
figueirense,paysandu,2.0,2005
flamengo,atléticopr,2.0,2005
atléticomg,sãocaetano,1.0,2005
pontepreta,goiás,0.0,2005
sãopaulo,botafogo,0.0,2005
coritiba,paraná,0.0,2005
fluminense,internacional,0.0,2005
juventude,cruzeiro,2.0,2005
fortaleza,santos,2.0,2005
paraná,atléticomg,0.0,2005
juventude,pontepreta,1.0,2005
sãopaulo,internacional,1.0,2005
flamengo,brasiliense,1.0,2005
botafogo,figueirense,1.0,2005
corinthians,fluminense,1.0,2005
sãocaetano,santos,1.0,2005
goiás,coritiba,0.0,2005
atléticopr,fortaleza,2.0,2005
paysandu,palmeiras,0.0,2005
cruzeiro,vasco,2.0,2005
coritiba,paysandu,0.0,2005
fluminense,paraná,1.0,2005
vasco,goiás,1.0,2005
pontepreta,sãopaulo,0.0,2005
fortaleza,corinthians,0.0,2005
figueirense,cruzeiro,2.0,2005
atléticomg,flamengo,0.0,2005
internacional,sãocaetano,0.0,2005
palmeiras,botafogo,0.0,2005
santos,juventude,2.0,2005
brasiliense,atléticopr,0.0,2005
paraná,figueirense,0.0,2005
juventude,brasiliense,0.0,2005
paysandu,fortaleza,1.0,2005
sãopaulo,flamengo,0.0,2005
sãocaetano,pontepreta,0.0,2005
corinthians,palmeiras,0.0,2005
botafogo,fluminense,1.0,2005
goiás,santos,1.0,2005
vasco,internacional,1.0,2005
atléticopr,coritiba,0.0,2005
cruzeiro,atléticomg,0.0,2005
pontepreta,figueirense,0.0,2005
goiás,brasiliense,1.0,2005
paysandu,cruzeiro,1.0,2005
fluminense,sãocaetano,1.0,2005
paraná,corinthians,1.0,2005
santos,sãopaulo,0.0,2005
flamengo,vasco,0.0,2005
coritiba,botafogo,1.0,2005
atléticomg,atléticopr,1.0,2005
internacional,juventude,0.0,2005
palmeiras,fortaleza,1.0,2005
sãocaetano,paraná,2.0,2005
botafogo,pontepreta,0.0,2005
fortaleza,atléticomg,1.0,2005
atléticopr,fluminense,0.0,2005
internacional,goiás,1.0,2005
santos,vasco,1.0,2005
figueirense,palmeiras,1.0,2005
brasiliense,sãopaulo,2.0,2005
flamengo,juventude,1.0,2005
cruzeiro,coritiba,2.0,2005
corinthians,paysandu,0.0,2005
paraná,atléticopr,0.0,2005
botafogo,brasiliense,2.0,2005
goiás,fortaleza,0.0,2005
sãopaulo,sãocaetano,1.0,2005
vasco,corinthians,1.0,2005
coritiba,flamengo,0.0,2005
palmeiras,atléticomg,0.0,2005
juventude,figueirense,1.0,2005
pontepreta,fluminense,0.0,2005
cruzeiro,santos,0.0,2005
paysandu,internacional,1.0,2005
fortaleza,juventude,0.0,2005
fluminense,goiás,2.0,2005
sãocaetano,botafogo,1.0,2005
corinthians,cruzeiro,0.0,2005
atléticopr,vasco,0.0,2005
santos,pontepreta,1.0,2005
atléticomg,sãopaulo,2.0,2005
brasiliense,paysandu,2.0,2005
flamengo,palmeiras,2.0,2005
figueirense,coritiba,2.0,2005
internacional,paraná,1.0,2005
cruzeiro,fortaleza,0.0,2005
goiás,atléticomg,0.0,2005
vasco,sãocaetano,0.0,2005
santos,corinthians,0.0,2005
figueirense,fluminense,2.0,2005
coritiba,brasiliense,2.0,2005
botafogo,flamengo,1.0,2005
pontepreta,internacional,2.0,2005
paysandu,paraná,1.0,2005
juventude,sãopaulo,0.0,2005
palmeiras,atléticopr,2.0,2005
brasiliense,cruzeiro,1.0,2005
sãocaetano,juventude,2.0,2005
corinthians,coritiba,0.0,2005
atléticopr,goiás,0.0,2005
atléticomg,paysandu,2.0,2005
internacional,santos,1.0,2005
flamengo,pontepreta,0.0,2005
paraná,botafogo,0.0,2005
fluminense,vasco,0.0,2005
fortaleza,figueirense,0.0,2005
sãopaulo,palmeiras,2.0,2005
atléticopr,cruzeiro,0.0,2005
corinthians,sãocaetano,1.0,2005
botafogo,paysandu,0.0,2005
juventude,palmeiras,1.0,2005
paraná,santos,2.0,2005
fortaleza,flamengo,0.0,2005
vasco,figueirense,0.0,2005
brasiliense,internacional,2.0,2005
atléticomg,fluminense,1.0,2005
pontepreta,coritiba,1.0,2005
sãopaulo,goiás,1.0,2005
sãocaetano,atléticopr,0.0,2005
paysandu,vasco,1.0,2005
coritiba,atléticomg,0.0,2005
palmeiras,pontepreta,0.0,2005
cruzeiro,botafogo,0.0,2005
internacional,corinthians,2.0,2005
figueirense,sãopaulo,0.0,2005
santos,brasiliense,2.0,2005
fluminense,fortaleza,0.0,2005
flamengo,paraná,2.0,2005
goiás,juventude,0.0,2005
coritiba,sãocaetano,2.0,2005
palmeiras,internacional,0.0,2005
paysandu,atléticopr,0.0,2005
pontepreta,corinthians,1.0,2005
vasco,atléticomg,0.0,2005
figueirense,brasiliense,2.0,2005
goiás,flamengo,0.0,2005
cruzeiro,paraná,1.0,2005
sãopaulo,fortaleza,0.0,2005
botafogo,santos,2.0,2005
juventude,fluminense,0.0,2005
atléticomg,juventude,0.0,2005
sãocaetano,cruzeiro,1.0,2005
atléticopr,sãopaulo,0.0,2005
corinthians,goiás,2.0,2005
internacional,coritiba,0.0,2005
paraná,vasco,2.0,2005
fluminense,palmeiras,2.0,2005
brasiliense,pontepreta,0.0,2005
fortaleza,botafogo,0.0,2005
flamengo,paysandu,0.0,2005
santos,figueirense,0.0,2005
palmeiras,sãocaetano,0.0,2005
pontepreta,atléticopr,1.0,2005
goiás,paraná,2.0,2005
vasco,brasiliense,0.0,2005
sãopaulo,fluminense,2.0,2005
cruzeiro,flamengo,2.0,2005
juventude,corinthians,0.0,2005
paysandu,santos,1.0,2005
botafogo,internacional,1.0,2005
figueirense,atléticomg,1.0,2005
coritiba,fortaleza,0.0,2005
atléticopr,juventude,2.0,2005
sãocaetano,goiás,1.0,2005
brasiliense,palmeiras,0.0,2005
paraná,sãopaulo,1.0,2005
flamengo,figueirense,2.0,2005
internacional,cruzeiro,0.0,2005
corinthians,botafogo,2.0,2005
atléticomg,pontepreta,0.0,2005
fortaleza,vasco,0.0,2005
fluminense,paysandu,0.0,2005
santos,coritiba,0.0,2005
sãopaulo,corinthians,0.0,2005
botafogo,vasco,2.0,2005
fortaleza,sãocaetano,0.0,2005
brasiliense,atléticomg,1.0,2005
figueirense,goiás,0.0,2005
juventude,paraná,0.0,2005
cruzeiro,fluminense,1.0,2005
atléticopr,santos,2.0,2005
paysandu,pontepreta,2.0,2005
flamengo,internacional,2.0,2005
palmeiras,coritiba,2.0,2005
sãocaetano,paysandu,1.0,2005
fluminense,brasiliense,0.0,2005
goiás,cruzeiro,0.0,2005
santos,flamengo,2.0,2005
internacional,figueirense,0.0,2005
vasco,juventude,0.0,2005
paraná,palmeiras,1.0,2005
corinthians,atléticopr,0.0,2005
pontepreta,fortaleza,0.0,2005
coritiba,sãopaulo,1.0,2005
atléticomg,botafogo,1.0,2005
pontepreta,paraná,0.0,2005
paysandu,juventude,0.0,2005
palmeiras,cruzeiro,0.0,2005
flamengo,sãocaetano,0.0,2005
sãopaulo,vasco,0.0,2005
brasiliense,fortaleza,1.0,2005
internacional,atléticopr,0.0,2005
figueirense,corinthians,1.0,2005
botafogo,goiás,0.0,2005
coritiba,fluminense,2.0,2005
atléticomg,santos,0.0,2005
sãocaetano,figueirense,1.0,2005
fortaleza,internacional,1.0,2005
goiás,paysandu,0.0,2005
paraná,brasiliense,0.0,2005
santos,palmeiras,0.0,2005
cruzeiro,sãopaulo,1.0,2005
fluminense,flamengo,2.0,2005
juventude,coritiba,2.0,2005
vasco,pontepreta,2.0,2005
corinthians,atléticomg,2.0,2005
atléticopr,botafogo,0.0,2005
sãopaulo,paysandu,0.0,2005
brasiliense,sãocaetano,2.0,2005
fortaleza,paraná,2.0,2005
juventude,botafogo,2.0,2005
figueirense,atléticopr,0.0,2005
pontepreta,cruzeiro,1.0,2005
coritiba,vasco,0.0,2005
flamengo,corinthians,1.0,2005
palmeiras,goiás,0.0,2005
fluminense,santos,0.0,2005
atléticomg,internacional,2.0,2005
paraná,coritiba,0.0,2005
goiás,pontepreta,0.0,2005
cruzeiro,juventude,0.0,2005
paysandu,figueirense,0.0,2005
sãocaetano,atléticomg,0.0,2005
santos,fortaleza,2.0,2005
internacional,fluminense,2.0,2005
vasco,palmeiras,2.0,2005
corinthians,brasiliense,0.0,2005
botafogo,sãopaulo,2.0,2005
atléticopr,flamengo,0.0,2005
santos,sãocaetano,0.0,2005
pontepreta,juventude,0.0,2005
coritiba,goiás,1.0,2005
atléticomg,paraná,1.0,2005
figueirense,botafogo,0.0,2005
fortaleza,atléticopr,1.0,2005
vasco,cruzeiro,2.0,2005
palmeiras,paysandu,0.0,2005
brasiliense,flamengo,1.0,2005
fluminense,corinthians,1.0,2005
internacional,sãopaulo,0.0,2005
botafogo,palmeiras,1.0,2005
corinthians,fortaleza,0.0,2005
paraná,fluminense,0.0,2005
juventude,santos,0.0,2005
goiás,vasco,0.0,2005
cruzeiro,figueirense,0.0,2005
sãocaetano,internacional,2.0,2005
sãopaulo,pontepreta,0.0,2005
flamengo,atléticomg,1.0,2005
atléticopr,brasiliense,0.0,2005
paysandu,coritiba,0.0,2005
vasco,figueirense,2.0,2005
cruzeiro,botafogo,2.0,2005
juventude,fluminense,1.0,2005
santos,corinthians,1.0,2005
fluminense,botafogo,0.0,2005
fortaleza,paysandu,1.0,2005
brasiliense,juventude,0.0,2005
figueirense,paraná,0.0,2005
coritiba,atléticopr,1.0,2005
internacional,vasco,0.0,2005
palmeiras,corinthians,2.0,2005
atléticomg,cruzeiro,1.0,2005
flamengo,sãopaulo,1.0,2005
santos,goiás,2.0,2005
pontepreta,sãocaetano,1.0,2005
vasco,botafogo,0.0,2005
pontepreta,sãopaulo,0.0,2005
paysandu,cruzeiro,0.0,2005
juventude,figueirense,2.0,2005
brasiliense,goiás,1.0,2005
sãocaetano,fluminense,2.0,2005
vasco,flamengo,0.0,2005
corinthians,paraná,0.0,2005
fortaleza,palmeiras,2.0,2005
atléticopr,atléticomg,0.0,2005
juventude,internacional,0.0,2005
cruzeiro,paysandu,0.0,2005
figueirense,pontepreta,0.0,2005
botafogo,coritiba,0.0,2005
sãopaulo,santos,1.0,2005
sãopaulo,corinthians,2.0,2005
fluminense,brasiliense,2.0,2005
coritiba,cruzeiro,1.0,2005
goiás,internacional,1.0,2005
atléticomg,fortaleza,1.0,2005
palmeiras,figueirense,2.0,2005
vasco,santos,1.0,2005
juventude,flamengo,2.0,2005
sãopaulo,brasiliense,1.0,2005
fluminense,atléticopr,0.0,2005
paysandu,corinthians,1.0,2005
pontepreta,botafogo,1.0,2005
paraná,sãocaetano,1.0,2005
internacional,coritiba,0.0,2005
figueirense,juventude,0.0,2005
fortaleza,goiás,2.0,2005
atléticomg,palmeiras,1.0,2005
santos,cruzeiro,1.0,2005
atléticopr,paraná,0.0,2005
corinthians,vasco,2.0,2005
sãocaetano,sãopaulo,1.0,2005
fluminense,pontepreta,0.0,2005
brasiliense,botafogo,2.0,2005
internacional,paysandu,0.0,2005
flamengo,coritiba,0.0,2005
sãopaulo,atléticomg,2.0,2005
juventude,fortaleza,0.0,2005
pontepreta,santos,0.0,2005
cruzeiro,corinthians,0.0,2005
goiás,fluminense,1.0,2005
coritiba,figueirense,0.0,2005
palmeiras,flamengo,1.0,2005
vasco,atléticopr,0.0,2005
botafogo,sãocaetano,0.0,2005
paraná,internacional,0.0,2005
paysandu,brasiliense,0.0,2005
sãopaulo,juventude,0.0,2005
fortaleza,cruzeiro,0.0,2005
flamengo,botafogo,0.0,2005
sãocaetano,vasco,1.0,2005
corinthians,santos,0.0,2005
internacional,pontepreta,0.0,2005
paraná,paysandu,0.0,2005
atléticomg,goiás,1.0,2005
fluminense,figueirense,0.0,2005
atléticopr,palmeiras,0.0,2005
brasiliense,coritiba,2.0,2005
palmeiras,sãopaulo,0.0,2005
botafogo,paraná,0.0,2005
paysandu,atléticomg,1.0,2005
figueirense,fortaleza,0.0,2005
goiás,atléticopr,0.0,2005
pontepreta,flamengo,2.0,2005
coritiba,corinthians,1.0,2005
vasco,fluminense,0.0,2005
cruzeiro,brasiliense,0.0,2005
juventude,sãocaetano,0.0,2005
santos,internacional,1.0,2005
palmeiras,juventude,0.0,2005
flamengo,fortaleza,0.0,2005
goiás,sãopaulo,0.0,2005
internacional,brasiliense,0.0,2005
sãocaetano,corinthians,0.0,2005
santos,paraná,2.0,2005
figueirense,vasco,0.0,2005
paysandu,botafogo,0.0,2005
coritiba,pontepreta,0.0,2005
cruzeiro,atléticopr,1.0,2005
fluminense,atléticomg,1.0,2005
sãopaulo,figueirense,0.0,2005
juventude,goiás,0.0,2005
brasiliense,santos,0.0,2005
paraná,flamengo,1.0,2005
corinthians,internacional,2.0,2005
atléticopr,sãocaetano,2.0,2005
vasco,paysandu,0.0,2005
atléticomg,coritiba,0.0,2005
fortaleza,fluminense,0.0,2005
pontepreta,palmeiras,1.0,2005
botafogo,cruzeiro,0.0,2005
atléticomg,vasco,2.0,2005
brasiliense,figueirense,1.0,2005
atléticopr,paysandu,0.0,2005
sãocaetano,coritiba,2.0,2005
internacional,palmeiras,0.0,2005
paraná,cruzeiro,0.0,2005
fluminense,juventude,1.0,2005
corinthians,pontepreta,0.0,2005
fortaleza,sãopaulo,0.0,2005
flamengo,goiás,2.0,2005
santos,botafogo,0.0,2005
sãopaulo,atléticopr,0.0,2005
paysandu,flamengo,1.0,2005
figueirense,santos,0.0,2005
pontepreta,brasiliense,0.0,2005
vasco,paraná,0.0,2005
coritiba,internacional,0.0,2005
palmeiras,fluminense,0.0,2005
juventude,atléticomg,1.0,2005
cruzeiro,sãocaetano,1.0,2005
botafogo,fortaleza,0.0,2005
goiás,corinthians,0.0,2005
juventude,paraná,0.0,2006
vasco,internacional,2.0,2006
sãopaulo,flamengo,0.0,2006
grêmio,corinthians,0.0,2006
botafogo,fortaleza,0.0,2006
sãocaetano,cruzeiro,0.0,2006
palmeiras,pontepreta,1.0,2006
santacruz,figueirense,2.0,2006
atléticopr,fluminense,1.0,2006
goiás,santos,2.0,2006
corinthians,sãocaetano,0.0,2006
fluminense,goiás,0.0,2006
figueirense,palmeiras,0.0,2006
internacional,santacruz,0.0,2006
santos,atléticopr,0.0,2006
pontepreta,vasco,1.0,2006
flamengo,juventude,0.0,2006
cruzeiro,grêmio,0.0,2006
paraná,botafogo,2.0,2006
fortaleza,sãopaulo,0.0,2006
fortaleza,sãocaetano,0.0,2006
botafogo,atléticopr,1.0,2006
sãopaulo,santacruz,0.0,2006
pontepreta,corinthians,0.0,2006
internacional,flamengo,0.0,2006
paraná,grêmio,0.0,2006
palmeiras,santos,1.0,2006
vasco,fluminense,2.0,2006
juventude,goiás,2.0,2006
figueirense,cruzeiro,1.0,2006
santacruz,pontepreta,2.0,2006
fluminense,paraná,0.0,2006
santos,fortaleza,0.0,2006
grêmio,vasco,1.0,2006
sãocaetano,palmeiras,0.0,2006
atléticopr,internacional,1.0,2006
corinthians,sãopaulo,1.0,2006
flamengo,botafogo,0.0,2006
goiás,figueirense,0.0,2006
cruzeiro,juventude,0.0,2006
sãocaetano,juventude,1.0,2006
botafogo,grêmio,2.0,2006
santos,pontepreta,0.0,2006
santacruz,atléticopr,1.0,2006
internacional,sãopaulo,0.0,2006
figueirense,fluminense,0.0,2006
palmeiras,cruzeiro,2.0,2006
flamengo,fortaleza,2.0,2006
paraná,corinthians,1.0,2006
goiás,vasco,0.0,2006
atléticopr,goiás,1.0,2006
