home,away,result,year,home previous,away previous
botafogo,palmeiras,2.0,2007,1.0,2.0
sport,fluminense,1.0,2007,1.0,1.0
figueirense,atléticomg,0.0,2007,1.0,2.0
internacional,flamengo,0.0,2007,1.0,2.0
vasco,sãopaulo,1.0,2007,2.0,3.0
cruzeiro,grêmio,0.0,2007,3.0,2.0
santos,juventude,0.0,2007,3.0,3.0
paraná,corinthians,0.0,2007,1.0,2.0
fluminense,atléticopr,0.0,2007,2.0,2.0
américarn,sport,2.0,2007,0.0,1.0
palmeiras,goiás,0.0,2007,1.0,1.0
náutico,botafogo,0.0,2007,1.0,1.0
goiás,náutico,1.0,2007,1.0,2.0
fluminense,américarn,0.0,2007,3.0,0.0
sãopaulo,santos,0.0,2007,4.0,4.0
corinthians,botafogo,1.0,2007,2.0,1.0
atléticopr,palmeiras,0.0,2007,2.0,2.0
sport,paraná,0.0,2007,1.0,2.0
atléticomg,cruzeiro,1.0,2007,1.0,2.0
figueirense,juventude,0.0,2007,2.0,3.0
flamengo,vasco,2.0,2007,2.0,1.0
grêmio,internacional,0.0,2007,2.0,1.0
sãopaulo,figueirense,0.0,2007,4.0,3.0
grêmio,santos,0.0,2007,3.0,3.0
goiás,américarn,2.0,2007,1.0,0.0
juventude,flamengo,2.0,2007,2.0,1.0
náutico,sport,0.0,2007,3.0,2.0
palmeiras,corinthians,0.0,2007,1.0,2.0
atléticomg,internacional,2.0,2007,0.0,1.0
atléticopr,paraná,0.0,2007,3.0,1.0
botafogo,fluminense,1.0,2007,1.0,3.0
vasco,cruzeiro,1.0,2007,1.0,3.0
náutico,atléticopr,0.0,2007,4.0,4.0
corinthians,sport,1.0,2007,2.0,1.0
flamengo,atléticomg,0.0,2007,1.0,0.0
santos,vasco,0.0,2007,2.0,0.0
botafogo,goiás,1.0,2007,1.0,1.0
internacional,sãopaulo,1.0,2007,1.0,3.0
juventude,grêmio,1.0,2007,1.0,4.0
cruzeiro,figueirense,1.0,2007,3.0,2.0
américarn,palmeiras,2.0,2007,0.0,2.0
paraná,fluminense,0.0,2007,1.0,4.0
sãopaulo,flamengo,2.0,2007,4.0,2.0
palmeiras,náutico,0.0,2007,2.0,5.0
sport,goiás,0.0,2007,2.0,1.0
grêmio,atléticomg,2.0,2007,4.0,0.0
vasco,juventude,1.0,2007,0.0,0.0
atléticopr,botafogo,0.0,2007,2.0,1.0
fluminense,corinthians,2.0,2007,4.0,0.0
cruzeiro,santos,1.0,2007,3.0,2.0
américarn,paraná,0.0,2007,0.0,2.0
figueirense,internacional,2.0,2007,3.0,1.0
palmeiras,grêmio,0.0,2007,3.0,3.0
botafogo,santos,1.0,2007,1.0,3.0
náutico,juventude,0.0,2007,4.0,1.0
sãopaulo,corinthians,1.0,2007,3.0,0.0
atléticopr,vasco,0.0,2007,3.0,0.0
atléticomg,sport,0.0,2007,0.0,3.0
internacional,américarn,0.0,2007,0.0,1.0
goiás,cruzeiro,2.0,2007,1.0,2.0
figueirense,paraná,0.0,2007,2.0,1.0
flamengo,fluminense,1.0,2007,1.0,2.0
sport,figueirense,2.0,2007,3.0,3.0
cruzeiro,náutico,2.0,2007,2.0,3.0
juventude,atléticopr,2.0,2007,1.0,4.0
corinthians,internacional,2.0,2007,1.0,1.0
paraná,flamengo,1.0,2007,1.0,1.0
fluminense,sãopaulo,2.0,2007,2.0,2.0
américarn,atléticomg,1.0,2007,1.0,1.0
santos,palmeiras,2.0,2007,3.0,3.0
grêmio,goiás,0.0,2007,3.0,1.0
vasco,botafogo,0.0,2007,0.0,0.0
palmeiras,paraná,0.0,2007,3.0,1.0
goiás,fluminense,0.0,2007,1.0,2.0
botafogo,sport,0.0,2007,0.0,2.0
náutico,corinthians,0.0,2007,3.0,1.0
atléticomg,vasco,0.0,2007,2.0,1.0
sãopaulo,cruzeiro,0.0,2007,1.0,1.0
atléticopr,américarn,0.0,2007,3.0,1.0
figueirense,santos,0.0,2007,2.0,3.0
internacional,juventude,0.0,2007,1.0,1.0
flamengo,grêmio,0.0,2007,2.0,2.0
fluminense,atléticomg,2.0,2007,1.0,3.0
cruzeiro,atléticopr,2.0,2007,0.0,3.0
santos,goiás,0.0,2007,3.0,2.0
sport,sãopaulo,1.0,2007,1.0,2.0
américarn,flamengo,1.0,2007,1.0,2.0
grêmio,náutico,0.0,2007,2.0,2.0
corinthians,figueirense,0.0,2007,1.0,3.0
paraná,internacional,0.0,2007,1.0,2.0
juventude,botafogo,2.0,2007,1.0,1.0
vasco,palmeiras,2.0,2007,1.0,3.0
atléticopr,grêmio,0.0,2007,3.0,2.0
figueirense,fluminense,1.0,2007,2.0,1.0
atléticomg,paraná,2.0,2007,3.0,1.0
goiás,vasco,1.0,2007,1.0,1.0
náutico,santos,1.0,2007,2.0,3.0
flamengo,corinthians,0.0,2007,3.0,2.0
sãopaulo,américarn,0.0,2007,2.0,1.0
botafogo,cruzeiro,0.0,2007,1.0,0.0
palmeiras,juventude,1.0,2007,2.0,0.0
internacional,sport,2.0,2007,2.0,0.0
paraná,goiás,0.0,2007,1.0,1.0
fluminense,náutico,0.0,2007,2.0,2.0
grêmio,figueirense,1.0,2007,2.0,2.0
santos,atléticomg,2.0,2007,2.0,3.0
cruzeiro,flamengo,0.0,2007,0.0,4.0
corinthians,atléticopr,2.0,2007,1.0,2.0
américarn,botafogo,2.0,2007,0.0,2.0
sport,palmeiras,0.0,2007,0.0,1.0
vasco,internacional,1.0,2007,2.0,1.0
juventude,sãopaulo,0.0,2007,1.0,3.0
botafogo,paraná,0.0,2007,2.0,2.0
náutico,américarn,0.0,2007,1.0,0.0
internacional,cruzeiro,0.0,2007,2.0,1.0
goiás,corinthians,2.0,2007,1.0,1.0
figueirense,vasco,2.0,2007,2.0,2.0
atléticopr,sport,2.0,2007,2.0,1.0
atléticomg,juventude,0.0,2007,2.0,2.0
sãopaulo,grêmio,0.0,2007,3.0,2.0
flamengo,santos,0.0,2007,3.0,2.0
palmeiras,fluminense,0.0,2007,1.0,2.0
américarn,grêmio,1.0,2007,0.0,1.0
fluminense,juventude,0.0,2007,2.0,2.0
sãopaulo,botafogo,2.0,2007,4.0,3.0
internacional,palmeiras,0.0,2007,3.0,1.0
paraná,santos,1.0,2007,2.0,2.0
sport,cruzeiro,0.0,2007,1.0,1.0
flamengo,atléticopr,0.0,2007,4.0,2.0
atléticomg,goiás,0.0,2007,1.0,0.0
figueirense,náutico,0.0,2007,1.0,1.0
corinthians,vasco,1.0,2007,1.0,1.0
atléticopr,sãopaulo,0.0,2007,1.0,3.0
santos,fluminense,1.0,2007,3.0,3.0
náutico,flamengo,0.0,2007,1.0,4.0
palmeiras,atléticomg,1.0,2007,1.0,2.0
cruzeiro,américarn,0.0,2007,1.0,0.0
grêmio,corinthians,2.0,2007,2.0,1.0
goiás,internacional,0.0,2007,0.0,3.0
vasco,paraná,0.0,2007,2.0,2.0
botafogo,figueirense,2.0,2007,2.0,2.0
juventude,sport,0.0,2007,2.0,2.0
náutico,goiás,0.0,2008,2.0,1.0
sãopaulo,grêmio,1.0,2008,2.0,1.0
vitória,cruzeiro,1.0,2008,0.0,2.0
coritiba,palmeiras,0.0,2008,0.0,1.0
internacional,vasco,0.0,2008,3.0,2.0
botafogo,sport,0.0,2008,2.0,2.0
ipatinga,atléticopr,1.0,2008,0.0,1.0
portuguesa,figueirense,2.0,2008,0.0,2.0
atléticomg,fluminense,2.0,2008,3.0,3.0
flamengo,santos,0.0,2008,2.0,1.0
cruzeiro,botafogo,0.0,2008,3.0,2.0
sport,vitória,2.0,2008,2.0,0.0
vasco,portuguesa,0.0,2008,2.0,0.0
grêmio,flamengo,2.0,2008,2.0,3.0
atléticopr,sãopaulo,2.0,2008,2.0,1.0
fluminense,náutico,1.0,2008,2.0,3.0
goiás,atléticomg,2.0,2008,1.0,3.0
figueirense,coritiba,0.0,2008,1.0,1.0
palmeiras,internacional,0.0,2008,1.0,4.0
santos,ipatinga,0.0,2008,1.0,0.0
grêmio,náutico,0.0,2008,2.0,4.0
flamengo,internacional,0.0,2008,3.0,3.0
vitória,figueirense,0.0,2008,0.0,2.0
cruzeiro,santos,0.0,2008,3.0,2.0
sãopaulo,coritiba,2.0,2008,1.0,1.0
sport,fluminense,0.0,2008,1.0,2.0
goiás,ipatinga,2.0,2008,1.0,0.0
atléticopr,atléticomg,2.0,2008,2.0,2.0
portuguesa,palmeiras,2.0,2008,0.0,2.0
botafogo,vasco,2.0,2008,1.0,3.0
vasco,grêmio,0.0,2008,3.0,3.0
internacional,sport,2.0,2008,2.0,2.0
figueirense,goiás,2.0,2008,2.0,1.0
santos,sãopaulo,2.0,2008,2.0,0.0
coritiba,cruzeiro,2.0,2008,1.0,4.0
náutico,botafogo,0.0,2008,3.0,1.0
ipatinga,vitória,0.0,2008,0.0,1.0
palmeiras,atléticopr,0.0,2008,1.0,2.0
atléticomg,portuguesa,0.0,2008,1.0,0.0
fluminense,flamengo,1.0,2008,1.0,2.0
sãopaulo,atléticomg,0.0,2008,0.0,2.0
flamengo,figueirense,0.0,2008,3.0,1.0
portuguesa,internacional,0.0,2008,0.0,1.0
grêmio,fluminense,0.0,2008,2.0,0.0
sport,palmeiras,0.0,2008,1.0,2.0
atléticopr,goiás,0.0,2008,1.0,1.0
botafogo,coritiba,0.0,2008,1.0,1.0
cruzeiro,vasco,0.0,2008,3.0,3.0
vitória,santos,0.0,2008,1.0,1.0
fluminense,santos,2.0,2008,0.0,1.0
palmeiras,cruzeiro,0.0,2008,2.0,4.0
atléticomg,ipatinga,0.0,2008,1.0,1.0
flamengo,sãopaulo,1.0,2008,4.0,1.0
internacional,botafogo,0.0,2008,1.0,2.0
figueirense,sport,0.0,2008,1.0,2.0
portuguesa,atléticopr,0.0,2008,1.0,2.0
coritiba,vitória,2.0,2008,0.0,2.0
náutico,vasco,2.0,2008,2.0,2.0
goiás,grêmio,1.0,2008,0.0,2.0
botafogo,portuguesa,1.0,2008,1.0,2.0
sãopaulo,sport,0.0,2008,2.0,2.0
cruzeiro,figueirense,0.0,2008,2.0,2.0
coritiba,fluminense,0.0,2008,0.0,0.0
ipatinga,flamengo,1.0,2008,1.0,3.0
vitória,internacional,0.0,2008,2.0,1.0
vasco,palmeiras,1.0,2008,1.0,3.0
grêmio,atléticopr,0.0,2008,3.0,1.0
santos,goiás,1.0,2008,1.0,0.0
náutico,atléticomg,0.0,2008,1.0,2.0
vasco,ipatinga,0.0,2008,1.0,1.0
vitória,goiás,0.0,2008,3.0,1.0
portuguesa,santos,2.0,2008,3.0,0.0
cruzeiro,sãopaulo,2.0,2008,3.0,3.0
figueirense,atléticomg,2.0,2008,1.0,2.0
sport,flamengo,1.0,2008,2.0,3.0
atléticopr,coritiba,2.0,2008,1.0,1.0
grêmio,internacional,2.0,2008,3.0,1.0
fluminense,botafogo,2.0,2008,0.0,1.0
palmeiras,náutico,0.0,2008,3.0,2.0
sport,cruzeiro,0.0,2008,1.0,2.0
atléticopr,santos,0.0,2008,1.0,0.0
flamengo,náutico,0.0,2008,4.0,2.0
figueirense,vasco,0.0,2008,1.0,1.0
portuguesa,vitória,1.0,2008,3.0,3.0
atléticomg,palmeiras,2.0,2008,2.0,4.0
internacional,coritiba,0.0,2008,1.0,1.0
botafogo,grêmio,0.0,2008,1.0,3.0
sãopaulo,ipatinga,2.0,2008,3.0,0.0
goiás,fluminense,0.0,2008,1.0,0.0
internacional,goiás,0.0,2008,2.0,2.0
coritiba,portuguesa,0.0,2008,1.0,3.0
fluminense,atléticopr,0.0,2008,0.0,2.0
vitória,botafogo,0.0,2008,4.0,2.0
atléticomg,flamengo,2.0,2008,1.0,3.0
santos,grêmio,2.0,2008,0.0,2.0
náutico,sãopaulo,0.0,2008,1.0,2.0
palmeiras,figueirense,2.0,2008,3.0,2.0
ipatinga,cruzeiro,2.0,2008,0.0,2.0
vasco,sport,0.0,2008,1.0,1.0
fluminense,vitória,0.0,2008,1.0,4.0
goiás,coritiba,2.0,2008,2.0,2.0
sãopaulo,palmeiras,0.0,2008,2.0,2.0
cruzeiro,atléticomg,0.0,2008,1.0,0.0
atléticopr,internacional,2.0,2008,1.0,3.0
santos,botafogo,2.0,2008,0.0,1.0
ipatinga,figueirense,1.0,2008,0.0,1.0
grêmio,portuguesa,0.0,2008,2.0,1.0
náutico,sport,1.0,2008,2.0,1.0
flamengo,vasco,0.0,2008,3.0,2.0
sport,grêmio,2.0,2008,2.0,2.0
botafogo,ipatinga,0.0,2008,1.0,0.0
figueirense,santos,0.0,2008,2.0,0.0
portuguesa,náutico,0.0,2008,0.0,2.0
cruzeiro,atléticopr,0.0,2008,1.0,1.0
palmeiras,fluminense,0.0,2008,2.0,2.0
vitória,sãopaulo,1.0,2008,3.0,1.0
vasco,goiás,2.0,2008,2.0,2.0
internacional,atléticomg,0.0,2008,2.0,0.0
coritiba,flamengo,0.0,2008,1.0,3.0
ipatinga,portuguesa,0.0,2008,0.0,1.0
fluminense,figueirense,0.0,2008,2.0,3.0
grêmio,cruzeiro,0.0,2008,1.0,2.0
atléticopr,vasco,0.0,2008,1.0,1.0
goiás,palmeiras,0.0,2008,1.0,2.0
santos,sport,0.0,2008,0.0,2.0
náutico,internacional,2.0,2008,1.0,3.0
flamengo,vitória,1.0,2008,2.0,2.0
sãopaulo,botafogo,0.0,2008,2.0,2.0
atléticomg,coritiba,0.0,2008,0.0,2.0
coritiba,ipatinga,0.0,2008,2.0,1.0
cruzeiro,goiás,1.0,2008,2.0,2.0
vitória,náutico,0.0,2008,3.0,1.0
vasco,fluminense,2.0,2008,1.0,3.0
internacional,sãopaulo,0.0,2008,3.0,3.0
portuguesa,flamengo,2.0,2008,1.0,1.0
botafogo,atléticomg,0.0,2008,2.0,1.0
palmeiras,santos,0.0,2008,1.0,1.0
figueirense,grêmio,1.0,2008,2.0,2.0
sport,atléticopr,0.0,2008,1.0,1.0
náutico,coritiba,1.0,2008,1.0,3.0
ipatinga,internacional,0.0,2008,1.0,2.0
fluminense,cruzeiro,1.0,2008,3.0,2.0
santos,vasco,0.0,2008,1.0,1.0
grêmio,palmeiras,2.0,2008,3.0,2.0
atléticopr,figueirense,2.0,2008,1.0,2.0
goiás,sport,1.0,2008,2.0,2.0
atléticomg,vitória,0.0,2008,1.0,2.0
flamengo,botafogo,2.0,2008,1.0,2.0
sãopaulo,portuguesa,0.0,2008,3.0,1.0
cruzeiro,náutico,0.0,2008,3.0,0.0
vitória,atléticopr,0.0,2008,2.0,1.0
portuguesa,fluminense,0.0,2008,1.0,1.0
botafogo,goiás,0.0,2008,2.0,2.0
palmeiras,flamengo,0.0,2008,2.0,1.0
figueirense,sãopaulo,2.0,2008,2.0,3.0
internacional,santos,1.0,2008,2.0,2.0
sport,ipatinga,0.0,2008,3.0,2.0
vasco,atléticomg,0.0,2008,0.0,2.0
coritiba,grêmio,1.0,2008,3.0,2.0
goiás,portuguesa,0.0,2008,2.0,2.0
náutico,figueirense,1.0,2008,0.0,1.0
fluminense,internacional,1.0,2008,1.0,2.0
grêmio,vitória,0.0,2008,3.0,3.0
ipatinga,palmeiras,1.0,2008,2.0,3.0
flamengo,cruzeiro,1.0,2008,0.0,2.0
sãopaulo,vasco,0.0,2008,3.0,1.0
santos,coritiba,1.0,2008,3.0,3.0
atléticomg,sport,0.0,2008,2.0,3.0
atléticopr,botafogo,1.0,2008,1.0,2.0
grêmio,ipatinga,0.0,2008,4.0,2.0
vasco,coritiba,1.0,2008,1.0,3.0
atléticopr,náutico,0.0,2008,1.0,0.0
sport,portuguesa,0.0,2008,3.0,1.0
santos,atléticomg,1.0,2008,3.0,3.0
goiás,flamengo,0.0,2008,2.0,0.0
fluminense,sãopaulo,0.0,2008,0.0,3.0
palmeiras,vitória,0.0,2008,3.0,3.0
figueirense,botafogo,1.0,2008,1.0,3.0
cruzeiro,internacional,0.0,2008,3.0,2.0
flamengo,atléticopr,0.0,2008,0.0,1.0
sãopaulo,goiás,0.0,2008,2.0,3.0
atléticomg,grêmio,1.0,2008,3.0,4.0
coritiba,sport,0.0,2008,3.0,4.0
vitória,vasco,0.0,2008,1.0,1.0
portuguesa,cruzeiro,0.0,2008,1.0,4.0
botafogo,palmeiras,0.0,2008,4.0,4.0
ipatinga,fluminense,0.0,2008,1.0,1.0
náutico,santos,0.0,2008,0.0,2.0
internacional,figueirense,2.0,2008,1.0,1.0
atléticopr,ipatinga,0.0,2008,1.0,2.0
figueirense,portuguesa,0.0,2008,1.0,2.0
cruzeiro,vitória,0.0,2008,4.0,2.0
grêmio,sãopaulo,0.0,2008,4.0,3.0
santos,flamengo,2.0,2008,1.0,1.0
vasco,internacional,0.0,2008,1.0,1.0
goiás,náutico,0.0,2008,2.0,1.0
fluminense,atléticomg,0.0,2008,1.0,3.0
sport,botafogo,1.0,2008,2.0,4.0
palmeiras,coritiba,0.0,2008,3.0,3.0
vitória,sport,2.0,2008,2.0,2.0
coritiba,figueirense,0.0,2008,3.0,2.0
botafogo,cruzeiro,0.0,2008,5.0,3.0
sãopaulo,atléticopr,0.0,2008,2.0,2.0
internacional,palmeiras,0.0,2008,1.0,4.0
náutico,fluminense,1.0,2008,1.0,2.0
ipatinga,santos,2.0,2008,1.0,1.0
portuguesa,vasco,1.0,2008,1.0,2.0
atléticomg,goiás,2.0,2008,2.0,3.0
flamengo,grêmio,0.0,2008,1.0,5.0
fluminense,sport,2.0,2008,3.0,1.0
figueirense,vitória,1.0,2008,2.0,1.0
coritiba,sãopaulo,2.0,2008,4.0,3.0
palmeiras,portuguesa,0.0,2008,3.0,1.0
internacional,flamengo,2.0,2008,1.0,2.0
santos,cruzeiro,0.0,2008,0.0,3.0
ipatinga,goiás,0.0,2008,1.0,2.0
vasco,botafogo,2.0,2008,2.0,5.0
atléticomg,atléticopr,0.0,2008,2.0,2.0
náutico,grêmio,2.0,2008,1.0,3.0
goiás,figueirense,0.0,2008,2.0,1.0
vitória,ipatinga,2.0,2008,2.0,2.0
botafogo,náutico,2.0,2008,4.0,1.0
grêmio,vasco,0.0,2008,2.0,2.0
sport,internacional,0.0,2008,0.0,1.0
atléticopr,palmeiras,1.0,2008,1.0,3.0
sãopaulo,santos,2.0,2008,2.0,1.0
portuguesa,atléticomg,2.0,2008,1.0,1.0
cruzeiro,coritiba,2.0,2008,2.0,2.0
flamengo,fluminense,2.0,2008,2.0,2.0
goiás,atléticopr,0.0,2008,2.0,1.0
santos,vitória,0.0,2008,1.0,2.0
figueirense,flamengo,1.0,2008,1.0,1.0
atléticomg,sãopaulo,2.0,2008,1.0,1.0
palmeiras,sport,1.0,2008,3.0,1.0
internacional,portuguesa,0.0,2008,1.0,1.0
fluminense,grêmio,2.0,2008,2.0,2.0
náutico,ipatinga,0.0,2008,1.0,2.0
coritiba,botafogo,1.0,2008,1.0,2.0
grêmio,goiás,1.0,2008,2.0,3.0
atléticopr,portuguesa,0.0,2008,1.0,0.0
ipatinga,atléticomg,0.0,2008,1.0,1.0
cruzeiro,palmeiras,1.0,2008,1.0,3.0
sãopaulo,flamengo,0.0,2008,1.0,2.0
sport,figueirense,0.0,2008,2.0,0.0
vasco,náutico,1.0,2008,2.0,1.0
santos,fluminense,0.0,2008,2.0,2.0
vitória,coritiba,0.0,2008,1.0,1.0
botafogo,internacional,1.0,2008,3.0,2.0
goiás,santos,0.0,2008,3.0,3.0
fluminense,coritiba,1.0,2008,1.0,1.0
atléticomg,náutico,0.0,2008,1.0,2.0
sport,sãopaulo,2.0,2008,3.0,2.0
atléticopr,grêmio,2.0,2008,1.0,1.0
portuguesa,botafogo,0.0,2008,0.0,1.0
figueirense,cruzeiro,1.0,2008,0.0,0.0
palmeiras,vasco,0.0,2008,3.0,1.0
internacional,vitória,0.0,2008,2.0,2.0
flamengo,ipatinga,0.0,2008,2.0,2.0
goiás,vitória,0.0,2008,4.0,2.0
flamengo,sport,0.0,2008,2.0,3.0
atléticomg,figueirense,2.0,2008,2.0,0.0
coritiba,atléticopr,2.0,2008,1.0,1.0
náutico,palmeiras,2.0,2008,2.0,4.0
sãopaulo,cruzeiro,0.0,2008,1.0,1.0
ipatinga,vasco,0.0,2008,2.0,0.0
internacional,grêmio,0.0,2008,3.0,1.0
santos,portuguesa,2.0,2008,2.0,1.0
botafogo,fluminense,2.0,2008,1.0,0.0
fluminense,goiás,2.0,2008,0.0,5.0
vitória,portuguesa,0.0,2008,1.0,1.0
cruzeiro,sport,0.0,2008,1.0,3.0
grêmio,botafogo,0.0,2008,1.0,1.0
ipatinga,sãopaulo,1.0,2008,2.0,2.0
palmeiras,atléticomg,0.0,2008,3.0,1.0
náutico,flamengo,1.0,2008,2.0,3.0
santos,atléticopr,0.0,2008,2.0,1.0
coritiba,internacional,0.0,2008,1.0,4.0
vasco,figueirense,1.0,2008,0.0,0.0
grêmio,santos,0.0,2008,1.0,3.0
sport,vasco,2.0,2008,2.0,0.0
figueirense,palmeiras,2.0,2008,1.0,3.0
botafogo,vitória,0.0,2008,1.0,2.0
sãopaulo,náutico,0.0,2008,3.0,2.0
cruzeiro,ipatinga,0.0,2008,2.0,2.0
goiás,internacional,2.0,2008,3.0,4.0
portuguesa,coritiba,2.0,2008,1.0,2.0
atléticopr,fluminense,1.0,2008,1.0,0.0
flamengo,atléticomg,1.0,2008,3.0,1.0
botafogo,santos,1.0,2008,1.0,2.0
internacional,atléticopr,0.0,2008,3.0,1.0
figueirense,ipatinga,2.0,2008,1.0,2.0
palmeiras,sãopaulo,2.0,2008,3.0,4.0
vitória,fluminense,2.0,2008,2.0,1.0
coritiba,goiás,2.0,2008,2.0,2.0
atléticomg,cruzeiro,1.0,2008,2.0,3.0
portuguesa,grêmio,0.0,2008,1.0,2.0
sport,náutico,2.0,2008,0.0,0.0
vasco,flamengo,1.0,2008,0.0,3.0
goiás,vasco,1.0,2008,2.0,0.0
grêmio,sport,0.0,2008,2.0,0.0
flamengo,coritiba,0.0,2008,4.0,1.0
sãopaulo,vitória,0.0,2008,3.0,1.0
fluminense,palmeiras,0.0,2008,1.0,2.0
ipatinga,botafogo,1.0,2008,1.0,1.0
santos,figueirense,0.0,2008,2.0,1.0
atléticopr,cruzeiro,0.0,2008,0.0,3.0
náutico,portuguesa,2.0,2008,0.0,1.0
atléticomg,internacional,2.0,2008,1.0,2.0
portuguesa,ipatinga,0.0,2008,1.0,1.0
coritiba,atléticomg,0.0,2008,1.0,1.0
internacional,náutico,2.0,2008,2.0,0.0
palmeiras,goiás,0.0,2008,1.0,0.0
botafogo,sãopaulo,1.0,2008,2.0,4.0
cruzeiro,grêmio,0.0,2008,3.0,3.0
vitória,flamengo,2.0,2008,1.0,3.0
sport,santos,2.0,2008,0.0,3.0
vasco,atléticopr,2.0,2008,1.0,1.0
figueirense,fluminense,1.0,2008,1.0,2.0
flamengo,portuguesa,2.0,2008,3.0,2.0
náutico,vitória,0.0,2008,0.0,1.0
ipatinga,coritiba,0.0,2008,0.0,2.0
santos,palmeiras,1.0,2008,3.0,2.0
goiás,cruzeiro,0.0,2008,0.0,3.0
atléticopr,sport,0.0,2008,1.0,0.0
atléticomg,botafogo,0.0,2008,1.0,2.0
